dataset name,compilation name,archiveType,predicted archiveType,TSid,variableType,variableName,predicted Inf Var Type,remainder(variableName),inferred Var Type,final Inf Var Type,inf Var from,units,interpretation/variable,interpretation/variableDetail
TR17EDSW.lpd,iso2k1_0_0,Wood,Wood,WEBc6aad42a,NA,year,Year,NA,NA,Year,2,AD,NA,NA
TR17GRTP.lpd,iso2k1_0_0,Wood,Wood,WEB3a4587ec,NA,year,Year,NA,NA,Year,2,AD,NA,NA
TR17SAMA.lpd,iso2k1_0_0,Wood,Wood,WEB05ec8243,inferred,year,Year,NA,NA,Year,2,AD,NA,NA
TR18GRPM.lpd,iso2k1_0_0,Wood,Wood,WEB9c5ce25c,measured,year,Year,NA,NA,Year,2,AD,NA,NA
TR18XUGA00.lpd,iso2k1_0_0,Wood,Wood,WEB9fdbf1ac,inferred,year,Year,NA,NA,Year,2,AD,NA,NA
TR18XUJA00.lpd,iso2k1_0_0,Wood,Wood,WEB10836628,inferred,year,Year,NA,NA,Year,2,AD,NA,NA
TR19LEBR.lpd,iso2k1_0_0,Wood,Wood,WEBeb4aa1cf,measured,year,Year,NA,NA,Year,2,AD,NA,NA
TR19LECR.lpd,iso2k1_0_0,Wood,Wood,WEB8385f4ec,measured,year,Year,NA,NA,Year,2,AD,NA,NA
TR19LEFC.lpd,iso2k1_0_0,Wood,Wood,WEBc13323de,measured,year,Year,NA,NA,Year,2,AD,NA,NA
TR19LEOU.lpd,iso2k1_0_0,Wood,Wood,WEBc5aa3c9e,measured,year,Year,NA,NA,Year,2,AD,NA,NA
167_1017E.lpd,PalMod1_0_1,marine sediment,MarineSediment,RJbDrUlqRnW,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
167_1017E.lpd,PalMod1_0_1,marine sediment,MarineSediment,RGVtIkSUAYu,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
167_1017E.lpd,PalMod1_0_1,marine sediment,MarineSediment,RihSjg72cOC,NA,label,NA,NA,NA,label,3,NA,NA,NA
167_1017E.lpd,PalMod1_0_1,marine sediment,MarineSediment,R3vPUtPzJtK,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
182_1132B.lpd,PalMod1_0_1,marine sediment,MarineSediment,RrKDCSWjKMk,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
182_1132B.lpd,PalMod1_0_1,marine sediment,MarineSediment,R6ajZnBypXz,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
182_1132B.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rs9zQYkbJJ8,NA,label,NA,NA,NA,label,3,NA,NA,NA
182_1132B.lpd,PalMod1_0_1,marine sediment,MarineSediment,RCKX5OPbZh1,NA,label,NA,NA,NA,label,3,NA,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,RynN3xJ75eW,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,R2cjkxKPYHf,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,RELkY5qaGpS,NA,label,NA,NA,NA,label,3,NA,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,RvzyZnXoJeo,NA,depth.top,NA,NA,NA,depth.top,3,m,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,RYsjiR7RGjB,NA,depth.bottom,NA,NA,NA,depth.bottom,3,m,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,R918jgRWQVp,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
323_U1340A.lpd,PalMod1_0_1,marine sediment,MarineSediment,RHmzYFkGQgf,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
90_594.lpd,PalMod1_0_1,marine sediment,MarineSediment,RUtaIlu9RbS,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
90_594.lpd,PalMod1_0_1,marine sediment,MarineSediment,Ro52d6vh0CB,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
90_594.lpd,PalMod1_0_1,marine sediment,MarineSediment,R9I8DOr1hQP,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
AHF_16832.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPtKtZPFKbL,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
AHF_16832.lpd,PalMod1_0_1,marine sediment,MarineSediment,RD9Z1tH8et7,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
AHF_16832.lpd,PalMod1_0_1,marine sediment,MarineSediment,RbaAIo4Oyzu,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
ASV13_1200.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQPmscnNgcM,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
ASV13_1200.lpd,PalMod1_0_1,marine sediment,MarineSediment,R7vAraY6821,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
ASV13_1200.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPPE65dKzxX,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
B997_328.lpd,PalMod1_0_1,marine sediment,MarineSediment,RuZfn2ha5Et,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
B997_328.lpd,PalMod1_0_1,marine sediment,MarineSediment,RmvlsKZkEoM,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
B997_328.lpd,PalMod1_0_1,marine sediment,MarineSediment,R7XjYEBubq9,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
B997_330.lpd,PalMod1_0_1,marine sediment,MarineSediment,RRr4WJaoUaf,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
B997_330.lpd,PalMod1_0_1,marine sediment,MarineSediment,REPE6kLDYmH,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
B997_330.lpd,PalMod1_0_1,marine sediment,MarineSediment,RUz1aXzbNls,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
BP00_07_05.lpd,PalMod1_0_1,marine sediment,MarineSediment,RCzjbTyaBNe,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
BP00_07_05.lpd,PalMod1_0_1,marine sediment,MarineSediment,RLfmP0ei3Yv,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
CH69_K09.lpd,PalMod1_0_1,marine sediment,MarineSediment,RXoP5yg3wj7,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
CH69_K09.lpd,PalMod1_0_1,marine sediment,MarineSediment,R4UWNwZF0x7,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
CH69_K09.lpd,PalMod1_0_1,marine sediment,MarineSediment,RS8ob1TA29P,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
CHN82_24_4PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RsPkasIeJh4,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
CHN82_24_4PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RvkCBcFaFfq,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
CHN82_24_4PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R3Gqc8sB66D,NA,depth,NA,NA,NA,depth,3,m,NA,NA
EW9209_1JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPP6a32rdvA,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9209_1JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RAPVa5yITjh,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9209_2JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RfLpadgpRta,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9209_2JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R65rXMl48I6,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9209_2JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RG999ZiNxjf,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9209_3JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rp5rqbjklgc,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9209_3JPC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPp2QElp4NN,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_02PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RG0eGD70wA8,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_02PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RIxHdrRQ5Tn,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_02PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R8qkkyMTQz4,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_03PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R5vNe5kBqRJ,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_03PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R8i1Amu9lMe,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_04PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RnRk9ncZlLe,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_04PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RJB0KO3YhiS,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_04PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RKDoivbY7pb,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_05PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R50wACRFeyQ,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_05PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RFYwDI2S233,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_05PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,Ra3XF2jdtRU,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_08PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,R7y2TzEqdg4,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_08PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RT3mzdshomw,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_08PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RxnbWWnFjdi,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_09PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RcMLleP30vd,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
EW9504_09PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RswKicOOQ3N,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
EW9504_09PC.lpd,PalMod1_0_1,marine sediment,MarineSediment,RlOoeX4jQoq,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
FR01_97_12.lpd,PalMod1_0_1,marine sediment,MarineSediment,RDJk8OEongI,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
FR01_97_12.lpd,PalMod1_0_1,marine sediment,MarineSediment,R6mdCMAw0bp,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
FR01_97_12.lpd,PalMod1_0_1,marine sediment,MarineSediment,RNcBAWGPZAU,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
FR01_97_12.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rr34v1YVHuT,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB12615_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,R9timV8rtpb,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB12615_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,RYQ8WH27ovZ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB12615_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rmw6QIlPjX7,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB13731_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RLUy1XsM92o,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB13731_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rq8REt0T9h1,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB1711_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,R1QRtRsygFg,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB1711_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rv7nrXxI3sI,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB1711_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,RMO9bNF6TUX,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB1711_4.lpd,PalMod1_0_1,marine sediment,MarineSediment,R8PHwuua7Oe,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB1720_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,R2rlo5qetNF,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB1720_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RkUNVt3AczS,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB1720_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RJl8vxYFdf3,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB1720_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,Ro8M5u6W0su,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB3104_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rx2rlIgAVbN,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB3104_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RmYIPQqsGH4,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3104_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,R1AiXYIkKXZ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3104_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RtQX3Yzp6h5,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3202_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RHStffgxmAw,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB3202_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RBaDPmITgyT,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3202_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,ROdhYd38Qh3,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3808_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,Ry8xpSTklIE,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB3808_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,RpkFF9f6cd8,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB3808_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,RFIlptGkxo8,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB4223_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RD8AY5okg0M,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB4223_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,R9Q4fy4txFZ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB4223_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rh9dFdHnqgA,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB5844_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RbLYbCy5RMf,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB5844_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RzGpYk045zS,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB5844_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RnLIWz0bk9R,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB5844_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,R2PRIrht4iv,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB5844_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RKkqTXMze1q,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rtgs2Bq0yPN,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RLHzF4Fsknv,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,ROVL3wCpWxj,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RVoTNV0NEmM,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,R158f6VRWAK,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,R7D7sdQGkrJ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rerl2Ig2C6s,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQafQ9NabTE,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RYEVs2iWoHq,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB9508_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RYigjuhtPQM,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQaJhWY2QHI,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rq8EKjiBcIq,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RzlbOt4dTwd,NA,label,NA,NA,NA,label,3,NA,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RvBlMs033M5,NA,depth,NA,NA,NA,depth,3,m,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RpBhKD7EKXY,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPO9G7zbv7W,NA,label,NA,NA,NA,label,3,NA,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RfSh108AQfk,NA,depth,NA,NA,NA,depth,3,m,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RiGIT0gcStD,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RnJc0IXP3Z0,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,Re0Up1kN67o,NA,label,NA,NA,NA,label,3,NA,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,R9bCV06HQcB,NA,depth,NA,NA,NA,depth,3,m,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,R3dxaA506NB,NA,label,NA,NA,NA,label,3,NA,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQffMITT3x1,NA,depth,NA,NA,NA,depth,3,m,NA,NA
GeoB9526_5.lpd,PalMod1_0_1,marine sediment,MarineSediment,RdE4iQph3UK,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoTu_SL148.lpd,PalMod1_0_1,marine sediment,MarineSediment,RtdVd75RlAN,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GeoTu_SL148.lpd,PalMod1_0_1,marine sediment,MarineSediment,RINoDbfxpDB,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GeoTu_SL148.lpd,PalMod1_0_1,marine sediment,MarineSediment,ROxgBOSwrLS,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK13289_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQ11jiyrU6K,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK13289_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RRQQSZWE7MD,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK13289_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RPmuQrAzbFW,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15612_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RNvZKhowObq,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK15612_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RZ2iCvzU0R9,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15612_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RB8yrlxIucU,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15612_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RqSVuSFf46Q,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK15612_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rz1BXhRB0zY,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RnZTBrp8v9M,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,Re3hwEWmTQe,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RbLoxYzCv9F,NA,benthic.d18O,d18O,benthic.,NA,d18O,2,permil PDB,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RdH2auE8YDi,NA,planktonic.d18O,d18O,planktonic.,NA,d18O,2,permil PDB,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,R8DD3E18k1a,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RjisO42lgl2,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQkdOwSfldV,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK15637_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rmqbk6JLgSc,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17045_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RDT2y72Uy7I,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17045_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RQvYiLWt7aj,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17045_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RHcXcmPTf02,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17045_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,RbFi26ITECS,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17045_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,R5WLe0sUs5n,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17045_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,RI9EFYQX3JT,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17049_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,RlENRSU7qSW,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17049_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,R3MuQiZ3yBW,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17049_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,RfcbtdCm5CX,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17049_6.lpd,PalMod1_0_1,marine sediment,MarineSediment,RsWYz0x8Oie,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17051_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,RfKJIZZ3znd,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17051_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,RJTXLE3X7pJ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17051_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,R4DpWkFWZvO,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17051_3.lpd,PalMod1_0_1,marine sediment,MarineSediment,RFsCEhsvE68,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RmAaBFjabC5,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,REXm9t1vFhQ,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RAFtT8jnJ7E,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RzSYy72ampn,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RebNDkKZp57,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17940_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rm2N7ce0su0,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RTfOo9nPh08,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RogMLDI8WAp,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RN0ZcDLaRmY,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RyNQqVOlZjt,NA,age,Age,NA,NA,Age,2,ka BP,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,RE0jZWlwwb0,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK17961_2.lpd,PalMod1_0_1,marine sediment,MarineSediment,R3yc11w7Pju,inferred,surface.temp,NA,NA,NA,surface.temp,3,degC,NA,NA
GIK18471_1.lpd,PalMod1_0_1,marine sediment,MarineSediment,Rlr6HlaBtcs,NA,depth_merged,NA,NA,NA,depth_merged,3,m,NA,NA
